commune_code,commune_name,last_name,first_name,gender,party_code,list_name,votes,elected,P14_POP,pct_female,pct_male,pct_age_0_14,pct_age_15_29,pct_age_30_44,pct_age_45_59,pct_age_60_74,pct_age_75_plus
28135,Droue-sur-Drouette,GERARD,Jean-Pierre,M,LDVD,Ensemble pour mieux vivre � Droue,397,True,1261.0,49.44,50.56,19.06,16.13,16.22,24.31,17.06,7.22
28140,Epernon,DEPREZ,Michel,M,LDVG,Ensemble pour Epernon,908,True,5518.0,52.45,47.55,17.78,19.45,22.5,20.11,12.68,7.47
28140,Epernon,RAMOND,Fran�oise,F,LDVD,Vivre Epernon,1110,True,5518.0,52.45,47.55,17.78,19.45,22.5,20.11,12.68,7.47
28154,Fontaine-la-Guyon,DASSIER,Claude,M,LDVG,Fontaine Avenir,507,True,1637.0,51.49,48.51,24.17,15.77,20.01,20.21,10.57,9.28
28168,Gallardon,MARIE,Yves,M,LDVD,Tous unis pour Gallardon,836,True,3591.0,51.52,48.48,22.79,17.45,20.06,19.66,11.35,8.69
28173,Gasville-Ois�me,LOPEZ,Martine,F,LDVG,"Gasville-Ois�me, ensemble pour notre qualit� de vie",327,True,1352.0,52.24,47.76,21.56,15.05,18.93,20.9,13.89,9.68
28173,Gasville-Ois�me,BELHOMME,William,M,LDVD,Des femmes et des hommes pour votre commune,334,True,1352.0,52.24,47.76,21.56,15.05,18.93,20.9,13.89,9.68
28191,Hanches,DENIZE,Emmanuel,M,LDIV,HANCHES RENOUVEAU,522,True,2700.0,51.37,48.63,21.01,16.19,19.11,23.02,13.79,6.88
28191,Hanches,FEREY,Claudette,F,LDVD,"Hanches, une �quipe, des projets",680,True,2700.0,51.37,48.63,21.01,16.19,19.11,23.02,13.79,6.88
28196,Illiers-Combray,ISAMBERT,Pieter,M,LDVG,ILLIERS-COMBRAY AUTREMENT,574,True,3364.0,51.61,48.39,17.95,14.88,16.63,18.76,15.89,15.89
28196,Illiers-Combray,PUYENCHET,Bernard,M,LDVD,"Notre Ville, notre avenir",799,True,3364.0,51.61,48.39,17.95,14.88,16.63,18.76,15.89,15.89
28199,Janville,BAUDRON,Jean-Louis,M,LDVD,"Janville, acteur du territoire, Dynamisme et Proximit�",495,True,1825.0,51.78,48.22,18.36,14.92,17.77,19.13,14.08,15.73
28201,Jouy,PAUL-LOUBIERE,Christian,M,LDVD,"Jouy, Village d'Avenir",655,True,1941.0,50.85,49.15,19.11,15.03,17.58,21.36,15.71,11.21
28209,L�ves,ANDRE,Nicolas,M,LDVG,"L�ves, D�mocratie et Solidarit�",1041,True,5671.0,50.85,49.15,19.28,16.44,19.98,20.63,14.57,9.11
28209,L�ves,MARTIAL,R�mi,M,LUMP,Ensemble pour L�ves 2014,1418,True,5671.0,50.85,49.15,19.28,16.44,19.98,20.63,14.57,9.11
28214,La Loupe,RICHER,Philippe,M,LDVG,UN AUTRE POINT DE VUE A LA LOUPE,192,True,3527.0,54.3,45.7,17.42,16.09,15.46,16.95,16.22,17.86
28214,La Loupe,GERARD,Eric,M,LDVD,"CONTINUONS ENSEMBLE, POUR NOTRE VILLE",779,True,3527.0,54.3,45.7,17.42,16.09,15.46,16.95,16.22,17.86
28214,La Loupe,MALBET,Michel,M,LDVD,"�QUIT�,BON SENS,SAGESSE",453,True,3527.0,54.3,45.7,17.42,16.09,15.46,16.95,16.22,17.86
28218,Luc�,MAS,Nicole,F,LEXG,"Liste Luc�enne, Unit� et R�sistance",88,False,16240.0,52.94,47.06,19.32,18.52,19.56,18.46,15.11,9.04
28218,Luc�,CLEMENT,Philippe,M,LFG,Front de Gauche de Luc�,309,False,16240.0,52.94,47.06,19.32,18.52,19.56,18.46,15.11,9.04
28218,Luc�,LECOMTE,Emmanuel,M,LDVG,Ensemble pour Luc�,2141,False,16240.0,52.94,47.06,19.32,18.52,19.56,18.46,15.11,9.04
28218,Luc�,LANTZ,St�phane,M,LUD,Luc� Ville d'avenir,1374,False,16240.0,52.94,47.06,19.32,18.52,19.56,18.46,15.11,9.04
28218,Luc�,MORLAND,Jacques,M,LDVD,LISTE POUR TOUS,327,False,16240.0,52.94,47.06,19.32,18.52,19.56,18.46,15.11,9.04
28218,Luc�,LOISEAU,Philippe,M,LFN,Rassemblement Bleu Marine pour Luc�,989,False,16240.0,52.94,47.06,19.32,18.52,19.56,18.46,15.11,9.04
28220,Luisant,LOPEZ-UROZ,Christine,F,LSOC,Vivre ensemble � Luisant,487,False,6710.0,53.07,46.93,16.89,14.85,16.79,21.91,17.55,12.0
28220,Luisant,BOIRET,Alain,M,LDVD,Oser pour Luisant,1154,False,6710.0,53.07,46.93,16.89,14.85,16.79,21.91,17.55,12.0
28220,Luisant,CARRIERE,Christian,M,LDVD,Luisant avant tout,575,False,6710.0,53.07,46.93,16.89,14.85,16.79,21.91,17.55,12.0
28220,Luisant,MASSOT,Bertrand,M,LDVD,Un nouvel �lan pour Luisant,951,False,6710.0,53.07,46.93,16.89,14.85,16.79,21.91,17.55,12.0
28223,Luray,FILLON,Alain,M,LDVD,"ENSEMBLE, CONTINUONS POUR NOTRE AVENIR",538,True,1593.0,49.31,50.69,20.5,17.56,17.8,19.26,14.91,9.97
28227,Maintenon,BELLANGER,Michel,M,LDVD,Maintenon en action,980,True,4296.0,52.05,47.95,16.42,16.64,18.25,21.42,16.11,11.17
28227,Maintenon,DEROCQ,Jean-Michel,M,LDVD,Vivons Maintenon Ensemble,960,True,4296.0,52.05,47.95,16.42,16.64,18.25,21.42,16.11,11.17
28229,Mainvilliers,TANAFF,Jo�l,M,LEXG,UNITE ET RESISTANCE,145,False,10558.0,52.49,47.51,20.35,18.9,19.53,18.93,13.47,8.83
28229,Mainvilliers,CHATEL,Jean-Jacques,M,LUG,"Avec vous, dynamisme et diversit�",1425,False,10558.0,52.49,47.51,20.35,18.9,19.53,18.93,13.47,8.83
28229,Mainvilliers,MILON-AUGUSTE,Sophie,F,LDVD,Agir autrement pour vous,1050,False,10558.0,52.49,47.51,20.35,18.9,19.53,18.93,13.47,8.83
28229,Mainvilliers,DE MOUSTIER,Charles,M,LFN,Mainvilliers bleu marine,746,False,10558.0,52.49,47.51,20.35,18.9,19.53,18.93,13.47,8.83
28233,Marbou�,FAUVE,Serge,M,LDVG,MARBOUE : UNE NOUVELLE EQUIPE POUR VOTRE AVENIR,383,True,1104.0,49.51,50.49,19.34,12.58,18.39,23.0,15.87,10.81
28236,Margon,RUHLMANN,Philippe,M,LDVG,UNION POUR L'ACTION MUNICIPALE,600,True,1233.0,52.26,47.74,12.64,10.5,12.24,21.15,25.25,18.22
28251,M�zi�res-en-Drouais,HUDEBINE,Jean-Luc,M,LUDI,LISTE D'UNION POUR LA DEFENSE DES INTERETS COMMUNAUX,389,True,1059.0,52.65,47.35,18.35,14.23,18.87,24.12,16.18,8.25
28269,Morancez,BESNARD,G�rard,M,LDVG,Morancez s�r�nit� �quilibre et modernit�,809,True,1690.0,50.28,49.72,20.11,14.67,17.14,22.05,17.15,8.88
28278,Nogent-le-Phaye,FRANCHET,Brigitte,F,LDVG,Poursuivons ensemble,429,True,1332.0,52.39,47.61,18.09,14.56,17.71,20.85,14.25,14.53
28278,Nogent-le-Phaye,AUCHE,Vincent,M,LDVD,Nogent le Phaye Autrement,266,True,1332.0,52.39,47.61,18.09,14.56,17.71,20.85,14.25,14.53
28279,Nogent-le-Roi,MALLET,Jean-Paul,M,LDVG,POUR NOGENT-LE-ROI ET VACHERESSES-LES-BASSES,938,True,4116.0,51.85,48.15,18.89,16.51,18.65,20.25,14.24,11.47
28279,Nogent-le-Roi,RYBARCZYK-MICHEL,Nadinea,F,LDVD,DE L'AMBITION POUR NOGENT,581,True,4116.0,51.85,48.15,18.89,16.51,18.65,20.25,14.24,11.47
28280,Nogent-le-Rotrou,HUWART,Fran�ois,M,LUG,Energies pour Nogent,2479,True,10130.0,52.88,47.12,14.4,15.33,14.94,19.1,19.15,17.08
28280,Nogent-le-Rotrou,NOMBLOT,Jean Francois,M,LDVD,Agir pour Nogent,2113,True,10130.0,52.88,47.12,14.4,15.33,14.94,19.1,19.15,17.08
28287,Org�res-en-Beauce,CROSNIER,Gilles,M,LDVD,Org�res pour un avenir solidaire,327,True,1089.0,50.01,49.99,20.88,15.84,17.11,16.99,14.45,14.72
28293,Oulins,LEPETIT,Pascal,M,LDIV,L'union et l'exp�rience pour Oulins,370,True,1190.0,48.99,51.01,25.41,16.27,21.09,20.88,11.92,4.43
28293,Oulins,IONITA,Flor�a,M,LDVD,AGIR ENSEMBLE POUR OULINS,173,True,1190.0,48.99,51.01,25.41,16.27,21.09,20.88,11.92,4.43
28298,Pierres,MORIN,Daniel,M,LDVG,Vivre � Pierres,833,True,2814.0,52.12,47.88,17.32,14.29,17.0,20.32,19.25,11.82
28298,Pierres,HUSSON,Yves,M,LDVD,Agir ensemble pour Pierres,524,True,2814.0,52.12,47.88,17.32,14.29,17.0,20.32,19.25,11.82
28302,Pontgouin,LIBEAU,Roger,M,LDIV,pontgouin demain avec vous,182,True,1120.0,48.48,51.52,19.5,19.1,17.71,19.4,13.75,10.54
28302,Pontgouin,POUGET,Simone,F,LDIV,Un avenir pour Pontgouin,312,True,1120.0,48.48,51.52,19.5,19.1,17.71,19.4,13.75,10.54
28332,Sainte-Gemme-Moronval,COCHELIN,Andr�,M,LDVD,NOTRE VILLAGE ENSEMBLE,404,True,1091.0,50.05,49.95,25.99,15.65,18.76,22.5,12.48,4.61
28332,Sainte-Gemme-Moronval,FLEURY,Marc,M,LDVD,MIEUX VIVRE A SAINTE GEMME MORONVAL,130,True,1091.0,50.05,49.95,25.99,15.65,18.76,22.5,12.48,4.61
28334,Saint-Denis-les-Ponts,ROUSSEAU,Alain,M,LDVD,NOTRE COMMUNE - UNE EQUIPE DYNAMIQUE - DES PROJETS ...,758,True,1707.0,51.85,48.15,15.45,12.0,15.45,22.41,21.87,12.83
28337,Saint-Georges-sur-Eure,GOIMBAULT,Christine,F,LDVD,Saint-Georges Naturellement,880,True,2536.0,50.44,49.56,17.41,15.53,18.28,21.43,17.04,10.31
28348,Saint-Lubin-des-Joncherets,SOURISSEAU,G�rard,M,LDVD,CAP 2020 ENSEMBLE,1079,True,4082.0,53.34,46.66,20.21,14.94,16.92,20.43,16.75,10.75
28352,Saint-Martin-de-Nigelles,BILIEN,Pierre-Louis,M,LDVD,Vivre � Saint-Martin de Nigelles,289,False,1581.0,48.58,51.42,22.8,14.73,19.05,23.95,13.58,5.89
28352,Saint-Martin-de-Nigelles,GASCHET,Maria,F,LDVD,Demain � Saint-Martin,262,False,1581.0,48.58,51.42,22.8,14.73,19.05,23.95,13.58,5.89
28352,Saint-Martin-de-Nigelles,TIRLOY,Christian,M,LDVD,Ensemble � Saint Martin de Nigelles,248,False,1581.0,48.58,51.42,22.8,14.73,19.05,23.95,13.58,5.89
28357,Saint-Piat,MARTIN,Mich�le,F,LDVD,Ensemble pour Saint Piat,385,True,1061.0,50.99,49.01,14.72,11.86,15.93,27.1,18.74,11.66
28358,Saint-Prest,BREDON,Fran�ois,M,LDVG,Saint-Prest Nouveau Cap,318,True,2013.0,48.91,51.09,16.5,13.5,16.97,24.1,19.43,9.5
28358,Saint-Prest,CAVET,Jean-Marc,M,LDVD,Saint-Prest votre village,757,True,2013.0,48.91,51.09,16.5,13.5,16.97,24.1,19.43,9.5
28359,Saint-R�my-sur-Avre,RIEHL,Patrick,M,LDVG,SAINT REMY PASSIONNEMENT,736,True,3908.0,50.44,49.56,22.68,17.7,19.68,18.99,13.35,7.59
28359,Saint-R�my-sur-Avre,PERCHERON,David,M,LDVD,"SAINT REMY SUR AVRE, TOURNEE VERS L'AVENIR",614,True,3908.0,50.44,49.56,22.68,17.7,19.68,18.99,13.35,7.59
28361,Bleury-Saint-Symphorien,LEMOINE,St�phane,M,LDVD,Pour un avenir ensemble,443,True,,,,,,,,,
28371,Saussay,GOURDES,Patrick,M,LDVD,SAUSSAY RURAL,281,True,1079.0,51.45,48.55,20.47,15.17,19.24,23.04,13.75,8.33
28371,Saussay,VILLERY,Marie-Claude,F,LDVD,MOUVEMENT UNITE ENTENTE,163,True,1079.0,51.45,48.55,20.47,15.17,19.24,23.04,13.75,8.33
28373,Senonches,NICOLAS,Xavier,M,LDVD,SENONCHES AVENIR,1106,True,3106.0,53.65,46.35,15.22,13.13,14.88,18.66,19.24,18.87
28377,Sorel-Moussel,MAITRE,Norbert,M,LDVD,ENSEMBLE POUR SOREL MOUSSEL,550,True,1783.0,49.22,50.78,19.59,14.56,18.32,22.42,16.34,8.77
28380,Sours,PLAULT,Jean-Michel,M,LDVD,"Sours, un village pour demain",648,True,1903.0,49.39,50.61,21.93,18.47,19.83,20.9,12.94,5.93
28386,Thimert-G�telles,JOURNET,Dominique,M,LDVD,ENSEMBLE POUR BIEN VIVRE EN COMMUNE RURALE,405,True,1264.0,48.76,51.24,26.04,16.58,23.38,17.12,10.1,6.78
28387,Thiron Gardais,PROVOT,Victor,M,LUDI,VICTOR PROVOT,307,True,1031.0,52.59,47.41,17.82,15.0,13.64,18.66,17.28,17.61
28391,Toury,DAVID,Sylvain,M,LDVG,TOURY ENSEMBLE,318,True,2693.0,52.82,47.18,19.8,16.56,18.21,20.39,14.77,10.27
28391,Toury,LECLERCQ,Laurent,M,LUDI,"Toury, cap sur l'avenir",893,True,2693.0,52.82,47.18,19.8,16.56,18.21,20.39,14.77,10.27
28393,Tremblay-les-Villages,MINARD,Christelle,F,LDVD,"TREMBLAY LES VILLAGES, ENSEMBLE",833,True,2281.0,48.62,51.38,24.95,16.97,21.76,20.79,10.42,5.1
28394,Tr�on,BERTHELIER,Christian,M,LDVD,Avan�ons ensemble,489,True,1366.0,50.22,49.78,19.28,16.05,18.06,24.13,16.13,6.34
28398,Unverre,BONVALLET,Luc,M,LDVD,ENSEMBLE POUR UNVERRE,397,True,1241.0,49.59,50.41,19.06,14.2,18.0,21.05,16.46,11.24
28404,Vernouillet,FRARD,Daniel,M,LUG,VERNOUILLET NOTRE VILLE,1763,True,12415.0,52.48,47.52,22.93,18.14,18.4,17.99,13.32,9.22
28404,Vernouillet,HENRI,Florence,F,LUDI,UN NOUVEAU SOUFFLE POUR VERNOUILLET,1359,True,12415.0,52.48,47.52,22.93,18.14,18.4,17.99,13.32,9.22
28405,Vert-en-Drouais,DELAPLACE,Evelyne,F,LDVD,RURALITE DYNAMIQUE POUR VERT EN DROUAIS,338,True,1128.0,50.18,49.82,18.73,14.94,17.79,23.18,17.24,8.12
28405,Vert-en-Drouais,POULLAIN,Marie-Fran�oise,F,LDVD,POULLAIN Marie-Fran�oise,257,True,1128.0,50.18,49.82,18.73,14.94,17.79,23.18,17.24,8.12
28415,Villemeux-sur-Eure,MARTIN,David,M,LDVD,BIEN VIVRE A VILLEMEUX,241,True,1618.0,49.94,50.06,20.26,15.6,18.93,21.37,14.58,9.25
28415,Villemeux-sur-Eure,RIGOURD,Daniel,M,LDVD,"Ensemble, Construisons l'avenir de VILLEMEUX",570,True,1618.0,49.94,50.06,20.26,15.6,18.93,21.37,14.58,9.25
28417,Villiers-le-Morhier,AUFFRAY,Philippe,M,LDVD,ENSEMBLE POUR NOTRE VILLAGE,531,True,1353.0,48.81,51.19,19.65,15.02,17.58,23.61,16.59,7.56
28422,Voves,GUERRINI,Marc,M,LDVD,Ensemble gardons le cap pour Voves,975,True,3947.0,51.05,48.95,19.36,16.85,18.09,18.85,14.66,12.2
28424,Y�vres,PERRY,Bruno,M,LDVG,"UNE EQUIPE RENOUVELEE POUR LA CONTINUITE : ECOUTE, ENERGIE, EFFICACITE",693,True,1701.0,50.54,49.46,15.23,11.04,14.31,21.95,21.83,15.62
29002,Arzano,BORRY,Anne,F,LDVG,RASSEMBLER ARZANO,473,True,1385.0,49.84,50.16,15.26,13.25,17.6,21.64,17.78,14.47
29003,Audierne,KERLOC'H,Gurvan,M,LSOC,AUDIERNE FAISONS CAP ENSEMBLE,591,True,3723.0,53.94,46.06,10.69,9.7,12.76,20.6,24.83,21.42
29003,Audierne,EVENAT,Joseph,M,LDVD,UN NOUVEAU CAP POUR AUDIERNE,592,True,3723.0,53.94,46.06,10.69,9.7,12.76,20.6,24.83,21.42
29004,Bannalec,LE GOFF,Michel,M,LFG,BANNALEC BOUGE,511,True,5587.0,51.76,48.24,18.98,14.22,18.28,21.41,15.15,11.96
29004,Bannalec,ANDRE,Yves,M,LSOC,BANNALEC HORIZON 2020,1892,True,5587.0,51.76,48.24,18.98,14.22,18.28,21.41,15.15,11.96
29005,Baye,GOURLAOUEN,Claude,M,LDVG,BAYE AUTREMENT,259,True,1141.0,51.18,48.82,18.24,12.53,16.83,23.1,18.43,10.88
29005,Baye,LE TENIER,Philippe,M,LDVG,VIVRE ENSEMBLE A BAYE,430,True,1141.0,51.18,48.82,18.24,12.53,16.83,23.1,18.43,10.88
29006,B�nodet,MICHEL,Yannick,M,LUG,BENODET ENSEMBLE,603,True,3475.0,52.87,47.13,12.21,9.8,12.58,19.11,25.89,20.4
29006,B�nodet,PENNANECH,Christian,M,LDVD,BENODET D'ABORD,1554,True,3475.0,52.87,47.13,12.21,9.8,12.58,19.11,25.89,20.4
29008,Beuzec-Cap-Sizun,SERGENT,Gilles,M,LDVD,VIVRE A BEUZEC EN CAP SIZUN,265,True,1029.0,48.95,51.05,15.18,12.07,16.38,21.52,20.06,14.79
29010,Bodilis,MOYSAN,Albert,M,LDVD,ensemble pour bodilis,499,True,1579.0,45.28,54.72,19.15,21.8,22.87,19.16,11.22,5.79
29011,Bohars,HEMERY,Gabrielle,F,LDVG,ENSEMBLE POUR BOHARS,607,True,3507.0,52.01,47.99,16.99,14.19,15.47,22.56,17.2,13.59
29011,Bohars,GOURVIL,Armel,M,LDVD,BOHARS EN ACTION,1121,True,3507.0,52.01,47.99,16.99,14.19,15.47,22.56,17.2,13.59
29015,Bourg-Blanc,BERTHOULOUX,Jean-Paul,M,LDVG,BOURG BLANC AUJOURD'HUI ET DEMAIN,720,True,3492.0,52.05,47.95,21.44,15.6,19.35,19.82,13.46,10.33
29015,Bourg-Blanc,GIBERGUES,Bernard,M,LDVD,UN NOUVEL ELAN POUR BOURG-BLANC,1067,True,3492.0,52.05,47.95,21.44,15.6,19.35,19.82,13.46,10.33
29016,Brasparts,BROUSTAL,Jean-Pierre,M,LDVG,"ENSEMBLE, OSONS POUR UN DEVELOPPEMENT DURABLE A BRASPARTS",286,True,1050.0,49.71,50.29,18.79,13.81,17.9,19.96,16.79,12.76
29019,Brest,CHERBLANC,Andr�,M,LEXG,LUTTE OUVRIERE  FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS,820,False,139384.0,50.98,49.02,15.05,26.22,20.28,16.87,12.42,9.16
29019,Brest,MARCHAND,Quentin,M,LFG,COLERE DE BREST ! L'HUMAIN D'ABORD,3408,False,139384.0,50.98,49.02,15.05,26.22,20.28,16.87,12.42,9.16
29019,Brest,CUILLANDRE,Fran�ois,M,LUG,ENSEMBLE POUR BREST TENONS LE CAP,17740,False,139384.0,50.98,49.02,15.05,26.22,20.28,16.87,12.42,9.16
29019,Brest,MALGORN,Bernadette,F,LUD,AVEC BERNADETTE MALGORN AU SERVICE DE TOUS LES BRESTOIS,11550,False,139384.0,50.98,49.02,15.05,26.22,20.28,16.87,12.42,9.16
29019,Brest,PRUNIER,Laurent,M,LUD,"VOUS, NOUS, BREST !",4165,False,139384.0,50.98,49.02,15.05,26.22,20.28,16.87,12.42,9.16
29019,Brest,ROUSSEAU,Alain,M,LFN,BREST BLEU MARINE,4093,False,139384.0,50.98,49.02,15.05,26.22,20.28,16.87,12.42,9.16
29020,Briec,PETILLON,Jean-Hubert,M,LSOC,BRIEC AVENIR ET SOLIDARITE,1155,False,5590.0,50.7,49.3,21.39,16.25,20.89,19.98,12.46,9.02
29020,Briec,VAUCHER,Jean-Guy,M,LUD,AMZER NEVEZ (Temps Nouveaux),712,False,5590.0,50.7,49.3,21.39,16.25,20.89,19.98,12.46,9.02
29020,Briec,PERON,Jo�l,M,LDVD,OSONS POUR BRIEC,714,False,5590.0,50.7,49.3,21.39,16.25,20.89,19.98,12.46,9.02
29022,Camaret-sur-Mer,BETRANCOURT,Thierry,M,LDVG,UNE ALTERNATIVE POUR CAMARET,453,False,2570.0,53.77,46.23,11.83,10.73,13.63,19.75,24.11,19.94
29022,Camaret-sur-Mer,PLIQUET,David,M,LDVG,AVAN�ONS ENSEMBLE,439,False,2570.0,53.77,46.23,11.83,10.73,13.63,19.75,24.11,19.94
29022,Camaret-sur-Mer,LUCAS,Claudine,F,LDVD,CAMARET HORIZON 2020,280,False,2570.0,53.77,46.23,11.83,10.73,13.63,19.75,24.11,19.94
29022,Camaret-sur-Mer,SENECHAL,Fran�ois,M,LDVD,AGISSONS POUR CAMARET,543,False,2570.0,53.77,46.23,11.83,10.73,13.63,19.75,24.11,19.94
29023,Carantec,CASTELOOT,Yann,M,LUG,carantec un nouveau cap,968,True,3151.0,53.84,46.16,12.18,10.23,12.84,20.24,24.33,20.18
29023,Carantec,GUEGUEN,Jean-Guy,M,LUD,pour carantec,1193,True,3151.0,53.84,46.16,12.18,10.23,12.84,20.24,24.33,20.18
29024,Carhaix-Plouguer,GUILLEMOT,Matthieu,M,LEXG,UNE VRAIE GAUCHE POUR CARHAIX,477,True,7391.0,53.63,46.37,13.14,15.44,15.13,20.54,19.22,16.53
29024,Carhaix-Plouguer,JEGOU-BRABAN,Corinne,F,LSOC,CARHAIX AUTREMENT,772,True,7391.0,53.63,46.37,13.14,15.44,15.13,20.54,19.22,16.53
29024,Carhaix-Plouguer,TROADEC,Christian,M,LDVG,"Carhaix, ville dynamique et solidaire",2401,True,7391.0,53.63,46.37,13.14,15.44,15.13,20.54,19.22,16.53
29025,Cast,LACLUSSE-LE NOST,Sheilla,F,LDVG,"CAST, UN NOUVEL AVENIR !",217,True,1650.0,50.12,49.88,21.9,13.24,19.92,20.5,14.04,10.4
29025,Cast,GOUEROU,Jacques,M,LDVD,CAST EN ACTION,695,True,1650.0,50.12,49.88,21.9,13.24,19.92,20.5,14.04,10.4
29026,Ch�teaulin,URIEN,Jean Paul,M,LSOC,CAP CHATEAULIN,770,False,5173.0,51.61,48.39,17.23,17.95,17.65,20.57,13.94,12.67
29026,Ch�teaulin,BARA�R,Jean,M,LDIV,CHATEAULIN AUTREMENT,496,False,5173.0,51.61,48.39,17.23,17.95,17.65,20.57,13.94,12.67
29026,Ch�teaulin,NICOLAS,Ga�lle,F,LDVD,VIVRE ET AGIR A CHATEAULIN,1215,False,5173.0,51.61,48.39,17.23,17.95,17.65,20.57,13.94,12.67
29027,Ch�teauneuf-du-Faou,ABGRAL,Solange,F,LSOC,CHATEAUNEUF : ECOUTER POUR AGIR,819,True,3704.0,51.7,48.3,16.23,12.52,15.76,21.02,18.46,16.02
29027,Ch�teauneuf-du-Faou,ROLLAND,Jean-Pierre,M,LDVD,"UNE EQUIPE, DES PROJETS, DES ACTES POUR CHATEAUNEUF",990,True,3704.0,51.7,48.3,16.23,12.52,15.76,21.02,18.46,16.02
29028,Cl�den-Cap-Sizun,BERRIET,Jean Guy,M,LDIV,VIVRE ENSEMBLE A CLEDEN,331,True,954.0,53.67,46.33,10.83,8.95,11.11,19.85,25.16,24.11
29028,Cl�den-Cap-Sizun,KERSAUDY,Nadine,F,LUDI,WAR RAOK ATAO - TOUJOURS DE L'AVANT,370,True,954.0,53.67,46.33,10.83,8.95,11.11,19.85,25.16,24.11
29029,Cl�den-Poher,QUILTU,Jacques,M,LDVD,VIVRE ET S'INVESTIR A CLEDEN,562,True,1126.0,48.5,51.5,18.39,13.97,18.17,20.63,17.23,11.61
29030,Cl�der,MEAR,Andr�,M,LDVG,cleder en avant,781,True,3801.0,52.12,47.88,16.61,13.81,16.69,21.3,17.99,13.61
29030,Cl�der,DANIELOU,G�rard,M,LDVD,unis pour cleder,1484,True,3801.0,52.12,47.88,16.61,13.81,16.69,21.3,17.99,13.61
29031,Clohars-Carno�t,JULOUX,Jacques,M,LSOC,KLOAR UN BEL HORIZON,1295,False,4246.0,51.11,48.89,15.27,11.37,15.36,21.13,21.75,15.11
29031,Clohars-Carno�t,DOSSENA,Atto,M,LUD,CLOHARS REVEILLONS NOUS,385,False,4246.0,51.11,48.89,15.27,11.37,15.36,21.13,21.75,15.11
29031,Clohars-Carno�t,GALLIOT,V�ronique,F,LDVD,VIVRE ICI A CLOHARS-CARNO�T,1050,False,4246.0,51.11,48.89,15.27,11.37,15.36,21.13,21.75,15.11
29032,Clohars-Fouesnant,LAHUEC,Michel,M,LDVD,"AVEC VOUS, POUR CLOHARS",851,True,2057.0,51.34,48.66,18.81,13.4,16.46,21.86,18.13,11.33
29035,Coat-M�al,LE LOUARN,Yann,M,LDVD,BIEN VIVRE A COAT MEAL,378,True,1080.0,50.05,49.95,27.59,16.38,22.03,19.66,9.33,5.01
29037,Combrit,BEAUFILS,Jacques,M,LDVG,ENSEMBLE POUR COMBRIT-SAINTE-MARINE,1440,True,3918.0,53.21,46.79,15.98,12.04,16.2,22.13,19.07,14.58
29037,Combrit,YV�,G�rard,M,LUD,COMBRIT AVENIR,786,True,3918.0,53.21,46.79,15.98,12.04,16.2,22.13,19.07,14.58
29038,Commana,ESTRABAUD,Francis,M,LDVG,Ensemble choisissons l'avenir de Commana,373,True,1052.0,48.0,52.0,17.93,15.79,18.66,21.77,14.8,11.06
29038,Commana,LANCIEN,Marie-Th�r�se,F,LDIV,Continuit� et dynamisme pour Commana,206,True,1052.0,48.0,52.0,17.93,15.79,18.66,21.77,14.8,11.06
29039,Concarneau,DROUGLAZET,Claude,M,LEXG,CONCARNEAU : UN ELAN SOLIDAIRE,1439,False,19199.0,53.74,46.26,14.28,13.36,15.76,22.07,19.75,14.78
29039,Concarneau,LE MEUR,Ga�l,F,LSOC,CONCARNEAU UNE NOUVELLE ENERGIE,2723,False,19199.0,53.74,46.26,14.28,13.36,15.76,22.07,19.75,14.78
29039,Concarneau,LEFLOCH,St�phane,M,LVEC,AUTRES REGARDS,835,False,19199.0,53.74,46.26,14.28,13.36,15.76,22.07,19.75,14.78
29039,Concarneau,FIDELIN,Andr�,M,LUD,PLUS LOIN ENSEMBLE !,4543,False,19199.0,53.74,46.26,14.28,13.36,15.76,22.07,19.75,14.78
29040,Le Conquet,BAZIRE,Philippe,M,LDVD,REUNIR POUR AGIR,719,True,2681.0,53.61,46.39,14.47,11.32,14.09,21.39,21.84,16.88
29040,Le Conquet,JEAN,Xavier,M,LDVD,"LE CONQUET, CAP 2020",876,True,2681.0,53.61,46.39,14.47,11.32,14.09,21.39,21.84,16.88
29041,Coray,LE BRIGAND,Henriette,F,LDVG,VIVRE ET CONSTRUIRE ENSEMBLE A CORAY,570,True,1911.0,51.11,48.89,19.28,14.76,18.56,19.57,14.66,13.18
29041,Coray,LE BIHAN,Jo�lle,F,LDVD,"ENSEMBLE, AGIR POUR L'AVENIR DE CORAY",522,True,1911.0,51.11,48.89,19.28,14.76,18.56,19.57,14.66,13.18
29042,Crozon,TRETOUT,Dominique,F,LSOC,AVEC VOUS POUR CROZON,963,False,7619.0,51.39,48.61,14.66,13.39,15.34,21.58,20.19,14.85
29042,Crozon,BEROLDY,Jean-Marie,M,LDVG,ECOUTER POUR AGIR,1324,False,7619.0,51.39,48.61,14.66,13.39,15.34,21.58,20.19,14.85
29042,Crozon,MOYSAN,Daniel,M,LDVD,"Pour Crozon, continuons !",2049,False,7619.0,51.39,48.61,14.66,13.39,15.34,21.58,20.19,14.85
29043,Daoulas,LE TYRANT,Jean-Claude,M,LDVG,ENSEMBLE A DAOULAS POUR UN AVENIR DURABLE,548,True,1770.0,52.01,47.99,19.79,14.44,17.43,21.42,14.39,12.53
